paikka_id;Tunnus;Nimi;Suurekoodi;Suure;Vesistonumero;Tila;EnsimmainenHavainto;ViimeisinHavainto;Maakunta
1993;1404400;Lievestuoreenjärvi;W;Vedenkorkeus;14.391;Jatkuva;06.05.1999;19.12.2025;Keski-Suomi
1996;1404510;Leppävesi, Leppälahti;W;Vedenkorkeus;14.311;Jatkuva;01.01.1919;19.12.2025;Keski-Suomi
1997;1404520;Leppävesi, Kaunisharju;W;Vedenkorkeus;14.311;Jatkuva;01.01.1946;18.12.2025;Keski-Suomi
1998;1404610;Päijänne, pohj.;W;Vedenkorkeus;14.231;Jatkuva;01.01.1910;19.12.2025;Keski-Suomi
2000;1404720;Palokkajärvi;W;Vedenkorkeus;14.291;Jatkuva;01.01.1970;19.12.2025;Keski-Suomi
2001;1404800;Muuratjärvi;W;Vedenkorkeus;14.281;Jatkuva;01.01.1910;19.12.2025;Keski-Suomi
2002;1404810;Saarijärvi;W;Vedenkorkeus;14.272;Jatkuva;01.07.1983;19.12.2025;Keski-Suomi
2003;1404900;Ala-Kintaus;W;Vedenkorkeus;14.552;Jatkuva;01.01.1910;19.12.2025;Keski-Suomi
2004;1405000;Petäjävesi;W;Vedenkorkeus;14.531;Jatkuva;01.01.1910;19.12.2025;Keski-Suomi
2007;1405210;Jämsänkoski, ylä;W;Vedenkorkeus;14.512;Jatkuva;01.01.1923;14.12.2025;Keski-Suomi
2009;1405240;Patalankoski, ylä;W;Vedenkorkeus;14.512;Jatkuva;01.01.1971;07.12.2025;Keski-Suomi
2010;1405250;Patalankoski, ala;W;Vedenkorkeus;14.511;Jatkuva;01.01.1971;30.11.2025;Keski-Suomi
2011;1405300;Isojärvi;W;Vedenkorkeus;14.263;Jatkuva;25.09.1909;19.12.2025;Pirkanmaa
2012;1405310;Pälämä;W;Vedenkorkeus;14.264;Jatkuva;02.06.1983;19.12.2025;Keski-Suomi
2014;1405430;Alajärvi;W;Vedenkorkeus;14.251;Jatkuva;01.01.1984;19.12.2025;Päijät-Häme
2015;1405440;Miestämä;W;Vedenkorkeus;14.252;Jatkuva;20.01.1946;19.12.2025;Päijät-Häme
2016;1405510;Suontee, Viherinkoski;W;Vedenkorkeus;14.841;Jatkuva;01.01.1910;19.12.2025;Keski-Suomi
2018;1405700;Jääsjärvi, etelä;W;Vedenkorkeus;14.821;Jatkuva;01.01.1910;19.12.2025;Päijät-Häme
2024;1406100;Vesijärvi;W;Vedenkorkeus;14.241;Jatkuva;01.01.1909;19.12.2025;Päijät-Häme
2030;1406510;Päijänne, Kalkkinen;W;Vedenkorkeus;14.211;Jatkuva;01.01.1941;19.12.2025;Päijät-Häme
2031;1406520;Kalkkistenkoski;W;Vedenkorkeus;14.141;Jatkuva;14.08.1940;19.12.2025;Päijät-Häme
2033;1406610;Kalkkinen, ala;W;Vedenkorkeus;14.141;Jatkuva;12.07.1940;19.12.2025;Päijät-Häme
2034;1406710;Ruotsalainen, Heinola;W;Vedenkorkeus;14.141;Jatkuva;27.08.1900;19.12.2025;Päijät-Häme
2035;1406800;Ala-Rieveli;W;Vedenkorkeus;14.171;Jatkuva;01.01.1910;19.12.2025;Päijät-Häme
2036;1406900;Konnivesi;W;Vedenkorkeus;14.131;Jatkuva;26.08.1908;18.12.2025;Päijät-Häme
2037;1406910;Kettujärvi;W;Vedenkorkeus;14.122;Jatkuva;01.03.1987;18.12.2025;Päijät-Häme
2039;1406930;Konnivesi, Vuolenkoski, ylä;W;Vedenkorkeus;14.131;Jatkuva;01.01.1971;18.12.2025;Päijät-Häme
2040;1406940;Vuolenkoski, ala;W;Vedenkorkeus;14.131;Jatkuva;01.01.1971;18.12.2025;Päijät-Häme
2041;1407000;Mankala;W;Vedenkorkeus;14.122;Jatkuva;01.01.1901;18.12.2025;Päijät-Häme
2044;1407130;Mankalan voimalaitos, ylä;W;Vedenkorkeus;14.122;Jatkuva;01.01.1950;18.12.2025;Päijät-Häme
2045;1407140;Mankalan voimalaitos, ala;W;Vedenkorkeus;14.121;Jatkuva;01.01.1950;18.12.2025;Päijät-Häme
2048;1407310;Pyhäjärvi, Jaala;W;Vedenkorkeus;14.121;Jatkuva;15.09.1957;18.12.2025;Kymenlaakso
2049;1407400;Kyyvesi, Haukivuori;W;Vedenkorkeus;14.932;Jatkuva;04.06.1909;19.12.2025;Etelä-Savo
2050;1407410;Iso-Naakkima;W;Vedenkorkeus;14.937;Jatkuva;05.09.1986;19.12.2025;Etelä-Savo
2053;1407700;Synsiä;W;Vedenkorkeus;14.926;Jatkuva;01.01.1910;19.12.2025;Etelä-Savo
2055;1407810;Puulavesi, Liekune;W;Vedenkorkeus;14.922;Jatkuva;01.01.1964;19.12.2025;Etelä-Savo
2057;1407830;Vahvajärvi;W;Vedenkorkeus;14.921;Jatkuva;27.09.1938;19.12.2025;Etelä-Savo
2059;1408000;Lahnavesi, Tuustaipale, ala;W;Vedenkorkeus;14.913;Jatkuva;01.01.1910;19.12.2025;Etelä-Savo
2061;1408100;Pyhävesi, Mäntyharju;W;Vedenkorkeus;14.972;Jatkuva;01.01.1910;19.12.2025;Etelä-Savo
2062;1408200;Juolasvesi, Voikoski;W;Vedenkorkeus;14.913;Jatkuva;26.05.1909;19.12.2025;Kymenlaakso
2064;1408320;Vuohijärvi, etelä;W;Vedenkorkeus;14.912;Jatkuva;01.01.1971;18.12.2025;Kymenlaakso
2065;1408330;Siikakoski, ala;W;Vedenkorkeus;14.911;Jatkuva;01.01.1990;18.12.2025;Kymenlaakso
2066;1408340;Verla, ylä;W;Vedenkorkeus;14.911;Jatkuva;01.01.1990;18.12.2025;Kymenlaakso
2067;1408400;Kamponen, Puolakka;W;Vedenkorkeus;14.911;Jatkuva;03.08.1909;18.12.2025;Kymenlaakso
2068;1408410;Suolajärvi;W;Vedenkorkeus;14.911;Jatkuva;23.04.1941;18.12.2025;Kymenlaakso
2069;1408420;Sonnanjärvi;W;Vedenkorkeus;14.911;Jatkuva;23.04.1941;18.12.2025;Kymenlaakso
2072;1408610;Voikkaa, ylä;W;Vedenkorkeus;14.121;Jatkuva;23.09.1957;18.12.2025;Kymenlaakso
2074;1408800;Ylä-Kivijärvi;W;Vedenkorkeus;14.192;Jatkuva;18.08.1909;19.12.2025;Etelä-Karjala
2075;1408900;Ala-Kivijärvi;W;Vedenkorkeus;14.191;Jatkuva;18.08.1909;19.12.2025;Etelä-Karjala
2079;1409110;Haukkajärvi;W;Vedenkorkeus;14.182;Jatkuva;01.01.1961;19.12.2025;Kymenlaakso
2080;1409120;Jyräänkoski;W;Vedenkorkeus;14.181;Jatkuva;01.02.1963;18.12.2025;Kymenlaakso
2083;1409220;Lappakoski, ylä;W;Vedenkorkeus;14.115;Jatkuva;01.01.1918;18.12.2025;Kymenlaakso
2084;1409300;Kuusankoski, ylä;W;Vedenkorkeus;14.115;Jatkuva;01.01.1955;18.12.2025;Kymenlaakso
2085;1409310;Kuusankoski, ylä;W;Vedenkorkeus;14.115;Jatkuva;01.01.1902;18.12.2025;Kymenlaakso
2087;1409410;Kuusankoski, ala;W;Vedenkorkeus;14.114;Jatkuva;01.01.1926;18.12.2025;Kymenlaakso
2090;1409520;Keltti, ylä;W;Vedenkorkeus;14.113;Jatkuva;01.01.1958;18.12.2025;Kymenlaakso
2091;1409610;Keltti, ala;W;Vedenkorkeus;14.113;Jatkuva;01.01.1970;18.12.2025;Kymenlaakso
2092;1409700;Myllykoski, ylä;W;Vedenkorkeus;14.113;Jatkuva;21.07.1900;18.12.2025;Kymenlaakso
2093;1409800;Myllykoski, ala;W;Vedenkorkeus;14.112;Jatkuva;01.09.1909;18.12.2025;Kymenlaakso
2094;1409900;Anjala, ylä;W;Vedenkorkeus;14.112;Jatkuva;01.01.1910;30.04.2025;Kymenlaakso
2095;1409910;Anjala, ylä;W;Vedenkorkeus;14.111;Jatkuva;25.11.1939;30.04.2025;Kymenlaakso
2096;1410000;Anjala, ala;W;Vedenkorkeus;14.111;Jatkuva;14.07.1900;30.04.2025;Kymenlaakso
2099;1410200;Ahvio, ylä;W;Vedenkorkeus;14.111;Jatkuva;01.01.1901;19.12.2025;Kymenlaakso
2102;1410400;Pernoo, ylä;W;Vedenkorkeus;14.111;Jatkuva;15.07.1900;19.12.2025;Kymenlaakso
2105;1410600;Parikka;W;Vedenkorkeus;14.111;Jatkuva;21.07.1900;18.12.2025;Kymenlaakso
2110;1410840;Hirvikoski;W;Vedenkorkeus;14.111;Jatkuva;12.05.1933;19.12.2025;Kymenlaakso
2111;1410900;Tammijärvi;W;Vedenkorkeus;14.111;Jatkuva;01.01.1905;18.12.2025;Kymenlaakso
2115;1411110;Klåsarö, ala;W;Vedenkorkeus;14.111;Jatkuva;01.01.1920;18.12.2025;Kymenlaakso
2117;1411220;Kuuskoski;W;Vedenkorkeus;14.111;Jatkuva;01.01.1920;18.12.2025;Uusimaa
2118;1600110;Pyhäjärvi;W;Vedenkorkeus;16.003;Jatkuva;08.10.1953;19.12.2025;Uusimaa
2122;1800500;Vakkola;W;Vedenkorkeus;18.021;Jatkuva;25.01.1963;19.12.2025;Uusimaa
2123;1900100;Vekkoski;W;Vedenkorkeus;19.001;Jatkuva;01.01.1964;19.12.2025;Uusimaa
2125;1900400;Hirvihaaranjoki;W;Vedenkorkeus;19.004;Jatkuva;18.09.1986;19.12.2025;Uusimaa
2126;2100110;Hirvijärvi;W;Vedenkorkeus;21.033;Jatkuva;15.11.1958;19.12.2025;Kanta-Häme
2127;2100120;Ylä-Suolijärvi;W;Vedenkorkeus;21.033;Jatkuva;01.01.1961;19.12.2025;Uusimaa
2129;2100130;Kytäjärvi;W;Vedenkorkeus;21.032;Jatkuva;01.01.1960;19.12.2025;Uusimaa
2132;2101220;Myllymäki;W;Vedenkorkeus;21.012;Jatkuva;01.01.1959;19.12.2025;Uusimaa
2133;2101310;Tuusulanjärvi;W;Vedenkorkeus;21.082;Jatkuva;01.01.1959;19.12.2025;Uusimaa
2135;2101520;Hanala;W;Vedenkorkeus;21.092;Jatkuva;01.01.1966;19.12.2025;Uusimaa
2138;2200310;Palojärvenkoski;W;Vedenkorkeus;22.004;Jatkuva;01.01.1964;19.12.2025;Uusimaa
2140;2200620;Siuntionjoki;W;Vedenkorkeus;22.002;Jatkuva;15.08.1975;19.12.2025;Uusimaa
2141;2300100;Vanjoki;W;Vedenkorkeus;23.042;Jatkuva;22.08.1912;18.12.2025;Uusimaa
2143;2300150;Punelia;W;Vedenkorkeus;23.053;Jatkuva;01.01.1971;19.12.2025;Kanta-Häme
2146;2300500;Hiidenvesi;W;Vedenkorkeus;23.031;Jatkuva;07.10.1910;19.12.2025;Uusimaa
2149;2300900;Lohjanjärvi, Lohja;W;Vedenkorkeus;23.021;Jatkuva;13.04.1900;19.12.2025;Uusimaa
2154;2500400;Kaukolankoski;W;Vedenkorkeus;25.002;Jatkuva;01.03.1970;19.12.2025;Varsinais-Suomi
2156;2700110;Painionjärvi;W;Vedenkorkeus;27.042;Jatkuva;01.01.1965;19.12.2025;Varsinais-Suomi
2322;4700300;Lappajärvi, Niska;W;Vedenkorkeus;47.023;Jatkuva;22.04.1905;19.12.2025;Etelä-Pohjanmaa
2324;4700320;Lappajärvi, Halkosaari;W;Vedenkorkeus;47.031;Jatkuva;01.01.1963;19.12.2025;Etelä-Pohjanmaa
2326;4700420;Evijärvi, Joensuu;W;Vedenkorkeus;47.021;Jatkuva;01.01.1969;19.12.2025;Etelä-Pohjanmaa
2327;4700430;Evijärvi, Kaarenhaara, Alavesi;W;Vedenkorkeus;47.015;Jatkuva;01.01.1964;19.12.2025;Etelä-Pohjanmaa
2328;4800100;Kruunupyy;W;Vedenkorkeus;48.001;Jatkuva;01.01.1990;19.12.2025;Pohjanmaa
2330;4900300;Tunkkari;W;Vedenkorkeus;49.024;Jatkuva;01.08.1978;19.12.2025;Keski-Pohjanmaa
2332;4900410;Lahnakoski;W;Vedenkorkeus;49.021;Jatkuva;01.10.1985;19.12.2025;Keski-Pohjanmaa
2334;5000300;Hyyppä;W;Vedenkorkeus;50.002;Jatkuva;01.03.1966;19.12.2025;Keski-Pohjanmaa
2336;5100200;Lestijärvi;W;Vedenkorkeus;51.032;Jatkuva;14.02.1919;19.12.2025;Keski-Pohjanmaa
2338;5100500;Saarenpää;W;Vedenkorkeus;51.012;Jatkuva;01.08.1978;19.12.2025;Keski-Pohjanmaa
2340;5300200;Haapajärvi;W;Vedenkorkeus;53.043;Jatkuva;01.01.1913;19.12.2025;Pohjois-Pohjanmaa
2342;5300220;Hautaperä;W;Vedenkorkeus;53.081;Jatkuva;01.01.1976;19.12.2025;Pohjois-Pohjanmaa
2343;5300400;Malisjoki;W;Vedenkorkeus;53.061;Jatkuva;01.09.1985;19.12.2025;Pohjois-Pohjanmaa
2349;5300740;Niskakoski;W;Vedenkorkeus;53.021;Jatkuva;11.11.1970;19.12.2025;Pohjois-Pohjanmaa
2352;5400100;Pyhäjärvi, Pyhäsalmi;W;Vedenkorkeus;54.051;Jatkuva;17.02.1919;19.12.2025;Pohjois-Pohjanmaa
2355;5400200;Haapajärvi;W;Vedenkorkeus;54.031;Jatkuva;01.09.1931;19.12.2025;Pohjois-Pohjanmaa
2360;5400410;Tolpankoski;W;Vedenkorkeus;54.011;Jatkuva;16.05.1983;19.12.2025;Pohjois-Pohjanmaa
2361;5700130;Lamujoki;W;Vedenkorkeus;57.061;Jatkuva;28.10.1975;19.12.2025;Pohjois-Pohjanmaa
2363;5700250;Uljua;W;Vedenkorkeus;57.023;Jatkuva;01.05.1970;19.12.2025;Pohjois-Pohjanmaa
2365;5700410;Harjunniva;W;Vedenkorkeus;57.013;Jatkuva;01.05.1958;19.12.2025;Pohjois-Pohjanmaa
2366;5700700;Länkelä;W;Vedenkorkeus;57.011;Jatkuva;23.10.1935;19.12.2025;Pohjois-Pohjanmaa
2367;5900110;Hossanjärvi;W;Vedenkorkeus;59.522;Jatkuva;11.09.1962;19.12.2025;Kainuu
2368;5900160;Piispajärvi-Vellijärvi;W;Vedenkorkeus;59.572;Jatkuva;06.02.1975;19.12.2025;Kainuu
2369;5900180;Pesiöjärvi;W;Vedenkorkeus;59.541;Jatkuva;13.06.1979;19.12.2025;Kainuu
2372;5900220;Kiantajärvi, Ämmänsaari;W;Vedenkorkeus;59.511;Jatkuva;01.01.1961;18.12.2025;Kainuu
2374;5900360;Palojärvi;W;Vedenkorkeus;59.632;Jatkuva;19.10.1976;19.12.2025;Kainuu
2375;5900400;Vuokkijärvi, Sanki;W;Vedenkorkeus;59.621;Jatkuva;22.11.1938;18.12.2025;Kainuu
2377;5900510;Niemelänjärvi;W;Vedenkorkeus;59.721;Jatkuva;01.01.1976;19.12.2025;Kainuu
2378;5900610;Hyrynjärvi;W;Vedenkorkeus;59.431;Jatkuva;01.01.1950;18.12.2025;Kainuu
2379;5900700;Iso-Pyhäntä;W;Vedenkorkeus;59.482;Jatkuva;01.01.1961;18.12.2025;Kainuu
2380;5900900;Ristijärvi;W;Vedenkorkeus;59.412;Jatkuva;01.04.1938;18.12.2025;Kainuu
2381;5900940;Uva;W;Vedenkorkeus;59.442;Jatkuva;01.01.1976;19.12.2025;Kainuu
2383;5901110;Kivesjärvi;W;Vedenkorkeus;59.351;Jatkuva;01.02.1974;19.12.2025;Kainuu
2384;5901320;Änättijärvi;W;Vedenkorkeus;59.931;Jatkuva;14.08.1911;19.12.2025;Kainuu
2385;5901600;Kalliojärvi;W;Vedenkorkeus;59.952;Jatkuva;22.03.1974;19.12.2025;Kainuu
2386;5901710;Lentua;W;Vedenkorkeus;59.921;Jatkuva;01.01.1911;19.12.2025;Kainuu
2387;5901820;Saunajärvi;W;Vedenkorkeus;59.977;Jatkuva;01.04.1986;19.12.2025;Kainuu
2389;5901900;Lammasjärvi;W;Vedenkorkeus;59.912;Jatkuva;01.01.1937;18.12.2025;Kainuu
2391;5902100;Kellojärvi;W;Vedenkorkeus;59.942;Jatkuva;14.06.1912;19.12.2025;Kainuu
2394;5902210;Ontojärvi, Paloniemi;W;Vedenkorkeus;59.911;Jatkuva;01.01.1957;18.12.2025;Kainuu
2397;5902400;Kaitainsalmi;W;Vedenkorkeus;59.822;Jatkuva;01.01.1962;19.12.2025;Kainuu
2399;5902530;Jormasjärvi;W;Vedenkorkeus;59.882;Jatkuva;17.11.1976;19.12.2025;Kainuu
2400;5902610;Nuasjärvi, Rehjanselkä;W;Vedenkorkeus;59.811;Jatkuva;25.11.1956;19.12.2025;Kainuu
2405;5903210;Oulujärvi, Melalahti;W;Vedenkorkeus;59.331;Jatkuva;01.01.1957;18.12.2025;Kainuu
2408;5903330;Oulujärvi, Vuottolahti;W;Vedenkorkeus;59.321;Jatkuva;01.01.1977;18.12.2025;Kainuu
2409;5903410;Oulujärvi, Vaala;W;Vedenkorkeus;59.311;Jatkuva;01.01.1950;18.12.2025;Pohjois-Pohjanmaa
2410;5903470;Otermajärvi;W;Vedenkorkeus;59.262;Jatkuva;18.03.1974;19.12.2025;Pohjois-Pohjanmaa
2415;6000100;Porkkalan silta;W;Vedenkorkeus;60.022;Jatkuva;01.12.1961;19.12.2025;Pohjois-Pohjanmaa
2416;6000110;Iso Puutiojärvi;W;Vedenkorkeus;60.052;Jatkuva;27.02.1974;19.12.2025;Kainuu
2418;6000200;Nuorittajoki;W;Vedenkorkeus;60.061;Jatkuva;01.01.1963;19.12.2025;Pohjois-Pohjanmaa
2420;6000410;Haukipudas;W;Vedenkorkeus;60.011;Jatkuva;01.01.1976;19.12.2025;Pohjois-Pohjanmaa
2423;6100200;Irnijärvi;W;Vedenkorkeus;61.321;Jatkuva;01.01.1967;18.12.2025;Pohjois-Pohjanmaa
2425;6100220;Tyräjärvi;W;Vedenkorkeus;61.381;Jatkuva;01.01.1961;19.12.2025;Pohjois-Pohjanmaa
2426;6100230;Jokijärvi;W;Vedenkorkeus;61.312;Jatkuva;19.02.1960;18.12.2025;Pohjois-Pohjanmaa
2428;6100300;Kostonjärvi;W;Vedenkorkeus;61.622;Jatkuva;01.01.1965;18.12.2025;Pohjois-Pohjanmaa
2431;6100340;Kynsijärvi;W;Vedenkorkeus;61.631;Jatkuva;21.01.1965;18.12.2025;Lappi
2433;6100500;Väätäjänsuvanto;W;Vedenkorkeus;61.231;Jatkuva;28.09.1955;19.12.2025;Pohjois-Pohjanmaa
2436;6100620;Suolijärvi;W;Vedenkorkeus;61.722;Jatkuva;01.01.1961;19.12.2025;Kainuu
2438;6100640;Jaurakkajärvi;W;Vedenkorkeus;61.712;Jatkuva;01.03.1960;19.12.2025;Pohjois-Pohjanmaa
2439;6100700;Jongunjärvi;W;Vedenkorkeus;61.214;Jatkuva;06.04.1984;19.12.2025;Pohjois-Pohjanmaa
2442;6101100;Livojärvi;W;Vedenkorkeus;61.533;Jatkuva;01.01.1960;19.12.2025;Lappi
2444;6101210;Livojoki, Hanhikoski;W;Vedenkorkeus;61.512;Jatkuva;27.09.1972;19.12.2025;Pohjois-Pohjanmaa
2446;6101600;Siuruanjoki, Leuvankoski;W;Vedenkorkeus;61.412;Jatkuva;09.09.1959;19.12.2025;Pohjois-Pohjanmaa
2450;6300100;Oijärvi;W;Vedenkorkeus;63.021;Jatkuva;01.01.1954;19.12.2025;Pohjois-Pohjanmaa
2452;6300210;Ravaska;W;Vedenkorkeus;63.012;Jatkuva;01.01.1965;19.12.2025;Pohjois-Pohjanmaa
2453;6400100;Simojärvi;W;Vedenkorkeus;64.051;Jatkuva;01.01.1962;19.12.2025;Lappi
2455;6400310;Hosionkoski;W;Vedenkorkeus;64.022;Jatkuva;17.01.1962;19.12.2025;Lappi
2457;6400410;Simo;W;Vedenkorkeus;64.012;Jatkuva;01.01.1965;19.12.2025;Lappi
2458;6500210;Porttipahta, ylä;W;Vedenkorkeus;65.822;Jatkuva;01.01.1971;19.12.2025;Lappi
2460;6500380;Sattasjoki;W;Vedenkorkeus;65.861;Jatkuva;11.10.1976;19.12.2025;Lappi
2461;6500410;Kitinen, Kurittukoski, ylä;W;Vedenkorkeus;65.822;Jatkuva;01.10.1987;19.12.2025;Lappi
2462;6500420;Kitinen, Vajukoski, ylä;W;Vedenkorkeus;65.822;Jatkuva;01.10.1984;19.12.2025;Lappi
2463;6500480;Kitinen, Kurkiaska, ylä;W;Vedenkorkeus;65.814;Jatkuva;01.01.1993;19.12.2025;Lappi
2466;6500520;Kitinen, Kokkosniva, ylä;W;Vedenkorkeus;65.813;Jatkuva;08.10.1990;19.12.2025;Lappi
2467;6500600;Vuotso;W;Vedenkorkeus;65.931;Jatkuva;01.10.1971;18.12.2025;Lappi
2468;6500610;Lokka, ylä;W;Vedenkorkeus;65.931;Jatkuva;01.01.1968;19.12.2025;Lappi
2469;6501400;Isojärvi;W;Vedenkorkeus;65.394;Jatkuva;16.03.1951;18.12.2025;Lappi
2471;6501530;Luksuan pato;W;Vedenkorkeus;65.393;Jatkuva;29.08.1973;18.12.2025;Lappi
2473;6501620;Räpsyn kanava;W;Vedenkorkeus;65.392;Jatkuva;12.02.1972;18.12.2025;Lappi
2474;6501700;Kemihaara;W;Vedenkorkeus;65.411;Jatkuva;24.08.1921;19.12.2025;Lappi
2475;6502000;Kemijärvi, Kemijärvi;W;Vedenkorkeus;65.311;Jatkuva;26.08.1918;19.12.2025;Lappi
2476;6502010;Kemijärvi, Kulmunki;W;Vedenkorkeus;65.311;Jatkuva;01.01.1965;19.12.2025;Lappi
2478;6502033;Seitakorva, ylä;W;Vedenkorkeus;65.311;Jatkuva;01.01.1971;19.12.2025;Lappi
2480;6502110;Iso-Kaihua;W;Vedenkorkeus;65.241;Jatkuva;01.01.1960;19.12.2025;Lappi
2481;6502113;Saukkojärvi;W;Vedenkorkeus;65.243;Jatkuva;01.01.1971;19.12.2025;Lappi
2482;6502114;Pikku-Kaarni;W;Vedenkorkeus;65.242;Jatkuva;01.01.1971;19.12.2025;Lappi
2483;6502116;Iso-Kaarni;W;Vedenkorkeus;65.242;Jatkuva;01.01.1971;19.12.2025;Lappi
2484;6502117;Vanttausjärvi;W;Vedenkorkeus;65.244;Jatkuva;01.11.1972;19.12.2025;Lappi
2485;6502118;Alalampi;W;Vedenkorkeus;65.22;Jatkuva;01.11.1972;19.12.2025;Lappi
2486;6502120;Pirttikoski, ylä;W;Vedenkorkeus;65.231;Jatkuva;01.01.1960;19.12.2025;Lappi
3779;4400450;Kangas–Annala-tien silta;W;Vedenkorkeus;44.022;Jatkuva;27.06.2019;19.12.2025;Etelä-Pohjanmaa
3782;6503225;Loukinen Tuohiranta;W;Vedenkorkeus;65.691;Jatkuva;08.08.2019;19.12.2025;Lappi
3783;3509108;Halinanlammi;W;Vedenkorkeus;35.964;Jatkuva;24.01.2018;04.01.2021;Kanta-Häme
3785;8401000;Pattijoki, Koskenkorvanperä;W;Vedenkorkeus;84.090;Jatkuva;30.08.2019;19.12.2025;Pohjois-Pohjanmaa
3787;0605800;Hounijoki,Myllymäenkoski;W;Vedenkorkeus;06.011;Jatkuva;10.10.2019;19.12.2025;Etelä-Karjala
3795;8310200;Hinjärv, Kamb;W;Vedenkorkeus;83.102;Jatkuva;02.09.2020;13.12.2025;Pohjanmaa
3836;1409150;Karhulanjärvi;W;Vedenkorkeus;14.182;Jatkuva;29.11.2016;19.12.2025;Kymenlaakso
3844;6701200;Muonionjoki, Kolari;W;Vedenkorkeus;67.321;Jatkuva;05.05.2020;19.12.2025;Lappi
3848;3400160;Kauttua, ala;W;Vedenkorkeus;34.022;Jatkuva;24.09.2020;19.12.2025;Satakunta
3849;3900501;Lintuluoma, Jurva;W;Vedenkorkeus;39.003;Jatkuva;05.08.1991;19.12.2025;Etelä-Pohjanmaa
3852;4700375;Välijoki, Lassilansilta, Evijärvi;W;Vedenkorkeus;47.022;Jatkuva;14.10.2020;19.12.2025;Etelä-Pohjanmaa
3853;1404170;Niemisjärvi;W;Vedenkorkeus;14.382;Jatkuva;17.09.2020;19.12.2025;Keski-Suomi
3854;4700350;Hattar, Ylävesi;W;Vedenkorkeus;47.013;Jatkuva;21.10.2020;19.12.2025;Pohjanmaa
3857;9651001;Västerfjärden ala, merenpinta;W;Vedenkorkeus;96.51;Jatkuva;01.02.2021;15.11.2025;Pohjanmaa
3865;0406460;Viannakoski pato, ylävesi;W;Vedenkorkeus;04.511;Jatkuva;14.01.2021;19.12.2025;Pohjois-Savo
3871;1406924;Iso-Kukkanen;W;Vedenkorkeus;14.163;Jatkuva;08.12.2020;19.12.2025;Päijät-Häme
3876;3600850;Karvianjoki, Vatajankoski, ala;W;Vedenkorkeus;36.022;Jatkuva;04.01.2021;19.12.2025;Satakunta
3877;5904450;Merikoski, ylävesi;W;Vedenkorkeus;59.111;Jatkuva;15.12.2020;18.12.2025;Pohjois-Pohjanmaa
3880;0411745;Vuoksi, Saunaranta;W;Vedenkorkeus;04.191;Jatkuva;15.12.2020;18.12.2025;Etelä-Karjala
3920;6501900;Naruskajoki, Naruska;W;Vedenkorkeus;65.472;Jatkuva;27.01.2022;19.12.2025;Lappi
3906;2900200;Hirvijoki, Nousiainen;W;Vedenkorkeus;29.002;Jatkuva;08.09.2014;19.12.2025;Varsinais-Suomi
3914;0300460;Hiitolanjoki, Kangaskoski, ylä;W;Vedenkorkeus;03.011;Jatkuva;12.05.2021;19.12.2025;Etelä-Karjala
3917;4900175;Veteli Haapajärvi, ylä;W;Vedenkorkeus;49.081;Jatkuva;02.06.2021;19.12.2025;Keski-Pohjanmaa
3918;4900185;Veteli Haapajärvi, ala;W;Vedenkorkeus;49.081;Jatkuva;02.06.2021;19.12.2025;Keski-Pohjanmaa
3921;5904053;Montta, ylä;W;Vedenkorkeus;59.121;Jatkuva;31.05.2022;18.12.2025;Pohjois-Pohjanmaa
3923;3901300;Närpes å, Skrivarsbäcken;W;Vedenkorkeus;39.001;Jatkuva;24.03.2022;19.12.2025;Pohjanmaa
3924;4900353;Sääkskoski;W;Vedenkorkeus;49.022;Jatkuva;07.04.2022;19.12.2025;Pohjanmaa
3927;3702500;Kangasjärvi;W;Vedenkorkeus;37.051;Jatkuva;25.05.2022;19.12.2025;Etelä-Pohjanmaa
3931;4400150;Lentilä;W;Vedenkorkeus;44.042;Jatkuva;23.06.2022;19.12.2025;Etelä-Pohjanmaa
3937;G617301;Eteläinen Julmalampi EJulmaAM;W;Vedenkorkeus;61.736;Jatkuva;05.09.2020;19.12.2025;Kainuu
3940;1401580;Hankajärvi;W;Vedenkorkeus;14.674;Jatkuva;;;Etelä-Pohjanmaa
3943;3510900;Varvoorinjuopa;W;Vedenkorkeus;35.111;Jatkuva;20.11.2022;01.07.2025;Satakunta
3959;3706400;Haapajärvi;W;Vedenkorkeus;37.065;Jatkuva;13.06.2016;26.09.2024;Etelä-Pohjanmaa
3961;0410404;Jukajärvi;W;Vedenkorkeus;04.176;Jatkuva;17.04.2019;01.08.2025;Etelä-Savo
3964;6502020;Kemijärvi, Lehtosalmi;W;Vedenkorkeus;65.311;Jatkuva;27.06.2023;19.12.2025;Lappi
3965;3502525;Lehijärvi;W;Vedenkorkeus;35.25;Jatkuva;27.07.2023;19.12.2025;Kanta-Häme
3966;4300500;Röukasträsket;W;Vedenkorkeus;43.003;Jatkuva;09.08.2024;19.12.2025;Pohjanmaa
3970;3900660;Tupenluoma, Teuvantien silta;W;Vedenkorkeus;39.007;Jatkuva;26.09.2023;19.12.2025;Etelä-Pohjanmaa
3971;3900650;Tupenluoman alaosa;W;Vedenkorkeus;39.003;Jatkuva;20.12.2023;19.12.2025;Etelä-Pohjanmaa
3972;3511101;Leineperin patosilta;W;Vedenkorkeus;35.142;Jatkuva;21.10.2020;19.12.2025;Satakunta
3979;1424600;Rutajärvi;W;Vedenkorkeus;14.236;Jatkuva;02.04.2024;19.12.2025;Keski-Suomi
